4.24,44.813,62.609,123.386,9.32,37.99,0.16,1.02,10.53,82.61,98.88,17,144.85,4.47,18.36,73.14
4.1,45.4,63.467,149.794,10.26,18.29,0.23,1.09,16.33,88.65,113.86,19.16,165.73,5.5,17.71,73.885
4.02,48.38,66.871,149.051,9.82,9.52,0.33,1.25,28.83,97.48,142.03,23.3,205.15,5.53,17.94,74.749
3.98,48.17,65.863,148.728,9.3,10.13,0.42,1.32,40.44,91.82,154.15,26.8,226.85,6.19,17.7,76.398
2.4,62.146,87.471,219.108,8.99,8.9,0.56,1.41,82.21,100.27,226.87,41.98,340.22,8.92,16.28,84.263
2.15,53.563,76.874,186.136,7.7,8.46,0.45,1.23,73.56,81.76,195.18,39.6,302.14,10.37,15.5,89.043
2.31,47.761,66.748,163.225,6.73,8.28,0.43,1.14,75.32,77.41,193.45,41.11,304.5,9.3,15.64,89.133
2.41,41.106,56.71,147.823,5.98,8.07,0.37,1.03,69.08,65.53,171.85,39.53,278.68,9.24,15.19,91.576
1.76,51.372,74.66,130.388,6.96,8.41,0.42,1.13,59.92,51.93,144.13,38.72,248.82,8.62,15.22,92.59
2.01,48.801,69.54,151.691,7.05,8.33,0.4,1.07,51.63,52.52,131.91,37.3,232.64,8.23,15.32,92.692
2.54,42.045,57.751,135.553,6.79,8.29,0.36,1.04,52.71,59.4,140.42,37.6,242.1,6.92,15.32,90.823
2.87,32.53,44.264,117.327,6.14,9.06,0.27,0.95,36.2,54.64,110.13,31.1,194.28,4.94,15.27,89.565
2.67,32.666,47.299,112.68,8.05,22.18,0.22,1.02,21.24,62.96,95.58,26.78,167.97,3.88,15.66,88.813
3.12,32.317,46.051,114.735,7.13,39.01,0.17,0.92,12.78,56.87,76.53,24.37,142.25,4,17.11,85.22
3.24,30.135,42.715,116.695,5.79,44.72,0.15,0.9,7.07,64.58,75.51,21.96,134.67,4.32,17.26,83.616
2.77,30.855,44.385,120.364,5.64,24.56,0.16,0.96,5.36,75.03,83.39,17.06,129.49,4.32,16.15,87.004
3.37,24.239,32.79,101.866,4.94,38.11,0.17,0.93,5.57,61.57,70.23,16.58,114.96,3.06,15.4,88.724
3.66,30.858,41.397,98.763,5.68,37.66,0.16,0.96,6.51,69.34,79.42,15.66,121.68,3.7,15.92,85.169
3.81,32.5,42.819,111.818,5.68,32.6,0.15,1.03,5.89,75.91,85.09,15.37,126.58,4.08,16.03,83.833
4.48,29.53,38.387,114.084,6.44,30.45,0.21,1.08,4.57,79.52,86.69,15.74,129.24,3.7,15.96,83.192
4.57,32.453,42.852,118.415,6.65,16.32,0.28,1.18,7.17,95.07,106.31,16.49,150.96,4.92,15.46,83.041
4.28,42.718,55.556,134.692,7.14,9.85,0.32,1.28,14.46,104.11,126.59,18.54,176.84,4.8,15.53,83.181
3.3,44.315,60.497,144.389,8.79,8.48,0.44,1.56,56.44,87.68,174.75,30.39,257.1,6.52,15.62,84.946
3.27,40.66,54.469,138.566,7.65,8.2,0.38,1.31,67.44,65.43,169.27,33.34,259.42,7.14,15.52,85.38
3.27,39.48,55.208,139.209,11.31,7.97,0.28,1.06,50.39,45.98,123.44,27.18,197.06,5.89,15.45,85.699
3.06,30.252,45.298,124.594,8.12,13.91,0.24,0.9,25.06,31.25,69.87,20.63,125.42,4.47,15.63,88.169
3.32,24.745,36.844,100.542,6.53,16.16,0.24,0.84,14.65,34.69,57.24,19.62,110.15,3.74,15.7,88.953
3.33,24.727,37.727,91.153,6.24,9.38,0.26,0.87,14.94,46.73,69.77,20.05,123.78,4.12,15.37,89.42
3.3,24.457,37.459,90.242,6.06,10.55,0.23,0.85,12.46,43.98,63.2,19.28,115.16,3.65,15.72,90.692
3.17,25.244,39.201,86.042,6.91,9.46,0.28,0.98,12.96,47.36,67.32,19.43,119.67,4.45,15.59,91.041
2.74,29.195,45.842,95.433,7.77,8.17,0.33,1.11,29.23,55.74,100.57,24.72,167.41,4.63,15.64,91.882
2.2,27.236,46.003,101.925,8.51,9.49,0.26,1.1,37.83,44.1,102.21,24.33,167.99,3.77,15.72,92.984
2.49,26.897,45.19,93.011,7.46,11.29,0.29,1.17,51.28,43.15,122,26.54,193.87,4.14,15.41,93.981
2.76,32.891,49.979,95.035,7.26,11.8,0.37,1.41,65.73,50.42,151.56,30.51,234.25,4.21,15.84,91.959
3.56,34.182,48.452,109.768,8.45,14.81,0.2,1.39,65.58,52.66,153.57,30.02,234.95,5.53,16.9,88.077
9.06,17.72,21.785,96.98,9.07,35.39,0,0.89,26.02,40.04,80.08,21.1,136.95,2.9,17.79,74.453
10.48,16.087,20.11,65.24,7.34,41.81,0,0.75,9.36,44.39,58.81,19.95,112.56,2.85,18.25,72.015
12.36,13.061,16.525,58.19,6.79,49.95,0,0.69,5,38.94,46.54,19.8,100.02,2.51,18.82,69.941
19.99,7.149,8.05,45.782,5.5,52.56,0,0.58,1.72,30.73,33.39,19,84.78,1.17,18.67,66.846
25.21,6.198,6.284,34.455,5.1,46.48,0,0.59,1.78,35.16,37.9,18.46,87.88,1.18,17.7,66.649
22.43,10.881,12.201,29.561,5.85,46.29,0,0.61,0.72,37.1,38.24,17.68,86.1,1.4,16.85,67.165
19.06,13.921,17.825,37.745,6.54,29.6,0,0.67,1.83,52.49,55.39,17.02,101.38,1.75,16.46,68.996
19.89,14.866,17.46,41.598,5.54,33.58,0,0.65,0.84,42.33,43.64,16.78,89.14,1.66,15.96,69.828
20.86,15.245,18.277,35.621,5.29,28.12,0,0.7,2.49,45.45,49.29,16.84,94.88,1.46,15.99,69.662
13.1,19.351,22.809,33.602,5.7,14.8,0,0.91,17.66,66.37,93.58,20.76,149.71,1.94,17.31,73.141
6.53,30.226,40.337,53,7.34,8.63,0,1.3,67.06,97.32,200.7,36.56,299.54,6.89,15.52,87.005
2.29,18.742,28.885,69.888,5.83,16.41,0,0.79,17.51,23.79,50.68,18.03,99.37,3.38,14.61,95.74
2.74,13.792,22.532,56.611,5.5,14.52,0,0.74,12.86,29.65,49.39,17.95,97.89,3,14.51,96.23
4.15,12.197,16.768,48.875,4.86,16.57,0,0.7,9.76,31.82,46.78,17.5,94.13,2.77,14.49,96.043
4.92,14.194,18.731,39.496,4.99,14.9,0,0.68,6.7,32.68,42.9,17.05,89.11,2.96,14.69,95.516
4.9,16.161,21.709,41.588,5.32,9.25,0,0.67,9.15,39.6,53.68,18.03,102.35,2.85,14.59,94.988
4.21,16.394,23.641,42.041,5.38,7.8,0,0.67,13.97,40.68,62.25,19.93,115.93,3.35,14.51,95.406
3.76,16.276,21.809,43.817,5.59,7.77,0,0.68,23.03,43.13,78.63,22.85,140.22,3.6,14.78,95.472
4.48,15.563,20.37,39.776,6.34,9.83,0,0.73,17.46,40.68,67.63,19.78,120.89,2.9,14.8,95.217
6.09,17.017,21.365,38.718,7.19,19.9,0,0.71,8.35,50.34,63.21,17.04,109.18,2.73,14.7,91.477
6.06,19.239,25.401,40.505,7.42,23.86,0,0.71,9.77,53.17,68.21,17.91,116.48,3.07,14.93,91.783
5.63,15.242,19.608,43.107,6.86,35.11,0,0.64,7.72,46.16,58,17.65,105.66,2.06,14.95,91.026
7.46,13.572,18.105,39.939,5.88,47.01,0,0.59,4.77,39.61,46.93,17.69,94.77,2.19,14.8,87.842
11.42,8.662,11.087,40.878,5.38,66.65,0,0.48,1.86,26.94,29.81,17.98,78.46,1.33,14.69,84.707
18,4.479,5.869,27.768,4.83,76.69,0,0.4,0.15,19.54,19.8,17.69,67.7,0.9,14.31,81.525
18.21,4.808,5.41,16.602,4.48,72.91,0,0.4,0.34,23.72,24.31,17.35,71.28,0.91,14.76,78.639
12.36,11.85,15.035,22.02,6.28,25.9,0,0.58,1.36,42.21,44.31,14.25,82.92,1.45,13.33,90.735
10.86,10.466,14.168,28.064,7.21,24.51,0,0.5,1.6,41.3,43.77,14.09,81.92,1.75,12.41,91.079
11.28,11.092,15.826,29.517,7.68,20.63,0,0.52,1.26,43.59,45.54,14.15,83.89,1.76,12.56,89.739
11.69,11.227,14.795,31.972,7.12,21.32,0,0.53,1.78,39.37,42.13,14.64,81.8,1.62,13.62,88.839
12.78,10.882,14.163,30.303,6.85,36.35,0,0.47,0.41,30.38,31.05,15.4,72.75,1.61,12.6,85.831
11.33,11.873,15.973,29.397,6.13,18.07,0,0.64,2.52,44.83,48.74,15.94,91.84,2.06,11.55,88.179
11.32,14.34,18.247,31.7,6.13,14.45,0,0.77,14,55.01,76.53,18.82,127.36,2.38,11.61,88.387
14.31,12.104,15.506,46.244,7.23,54.47,0.08,0.62,15.11,46.21,69.51,19.03,120.82,1.55,19.54,71.115
13.95,16.399,18.489,49.793,7.19,66.21,0.25,0.53,5.56,45.11,53.67,17.79,101.73,1.49,19.28,68.424
11.57,23.021,27.901,55.786,6.12,88.81,0.23,0.47,2.2,30.66,34.02,17,80.12,1.43,20.66,63.117
16.09,15.513,18.649,50.173,4.85,95.2,0.2,0.45,0.39,21.43,22.07,16.97,68.03,1.2,20.22,62.94
20.13,13.341,16.414,39.117,4.83,74.78,0.15,0.45,0.11,35.03,35.22,16.96,81.17,1.13,18.55,66.272
19.95,15.64,17.441,35.353,4.52,64.42,0.15,0.43,1.91,35.85,38.81,17.43,86.02,1.35,15.96,68.451
21.4,12.814,15.566,35.879,3.75,61.27,0.07,0.34,3.19,26.88,31.72,20.52,87.15,1.14,15.36,72.829
20.66,12.036,14.72,28.822,3.37,48.78,0.07,0.34,4.23,32.8,39.25,21.2,96.49,1.2,15.33,75.004
18.66,14.382,17.014,30.25,3.85,33.26,0.08,0.38,5.33,39.54,47.64,20.35,102.56,1.54,15.21,78.767
19.94,11.343,12.948,28.843,3.73,34.12,0.08,0.37,5.22,37.66,45.61,20.09,99.85,1.3,14.93,78.639
17.63,12.277,14.766,25.293,3.65,34.95,0.08,0.34,4.4,35.33,42.01,19.59,94.97,1.73,14.54,80.042
13.91,12.205,14.674,28.212,3.81,35.12,0.13,0.3,4.64,33.27,40.29,19.5,93.02,1.36,14.67,81.068
10.07,11.307,15.04,30.477,3.53,35.45,0.12,0.46,4.06,30.57,36.74,18.81,87.68,1.43,14.47,85.463
7.98,11.853,16.388,32.611,4.05,23.82,0.28,0.51,6.26,39.92,49.43,18.85,100.38,1.7,14.32,86.284
8.78,11.768,15.704,35.679,3.66,31.15,0.17,0.45,6.23,27.78,37.2,18.92,88.42,1.68,14.19,86.5
8.74,11.581,15.497,37.054,3.42,25.12,0.18,0.45,6.41,29.24,38.94,18.77,89.74,1.81,14.24,87.277
7.51,12.775,18.315,36.928,3.61,11.97,0.22,0.48,6.98,43.53,54.21,17.7,102.05,2.38,14.11,88.512
6.67,14.278,19.374,43.429,3.53,16.23,0.18,0.43,6.91,32.83,43.31,18.36,92.99,2.01,14.22,88.466
5.68,14.143,21.022,39.545,3.82,15.88,0.21,0.49,6.79,34.28,44.59,18.1,93.52,2.24,14.08,89.084
6.02,13.414,19.524,48.116,4.18,28.3,0.26,0.49,6.1,28.44,37.67,18.65,88.13,1.29,14.03,88.241
6.24,13.39,19.379,40.697,4.17,16.54,0.26,0.62,12.7,50.03,69.52,19.79,122.92,1.73,14.07,87.136
7.62,14.481,20.434,42.699,4.11,12.81,0.2,0.68,24.5,53.2,90.8,22.2,150.78,1.52,14.42,85.32
7.42,14.503,20.965,48.256,3.77,20.49,0.14,0.62,22.24,35.24,69.44,20.35,124.31,2.16,14.81,84.199
7.52,15.898,22.798,51.379,4.01,19.51,0.15,0.66,26.97,42.76,84.19,21.5,142.2,2.21,15.35,81.873
7.85,16.386,23.852,57.035,4.19,18.35,0.15,0.64,25.01,44.23,82.66,20.41,137.71,2.27,15.56,80.94
6.68,17.172,25.556,58.33,4.03,16.96,0.23,0.72,27.2,47.03,88.78,21.23,146.09,2.52,15.35,83.364
7.49,16.672,23.894,61.689,4.66,11.42,0.2,0.72,26.76,63.35,104.41,20.98,161.16,3.22,14.67,84.847
3.32,27.908,42.745,82.021,5.45,9.71,0.39,0.94,46.27,74.24,145.39,28.82,223.52,5.05,14.8,89.225
4.39,17.063,25.874,72.864,4.23,11.2,0.23,0.82,35.05,50.15,103.97,21.85,163.03,2.72,14.36,91.584
3.14,12.333,18.224,50.946,3.92,24.62,0.14,0.65,21.82,38.25,71.76,19.45,124.29,1.49,14.5,93.185
3.67,12.824,18.916,38.786,3.84,16.43,0.16,0.67,16.57,44.03,69.57,18.13,118.44,1.9,13.88,93.535
4.04,12.253,17.55,39.37,4.21,32.56,0.16,0.54,10.61,32.6,48.83,17.94,97.32,1.63,13.98,91.545
3.06,14.255,24.234,44.422,4.41,13.98,0.06,0.62,9.69,50.11,65.02,17.61,112.5,2.3,13.53,94.473
3.43,14.966,22.537,47.669,4.66,24.91,0,0.44,6.17,35.38,44.75,17.59,92.37,2.07,13.15,94.797
3,14.594,21.952,47.355,4.47,31.65,0,0.51,4.41,33.16,39.85,17.68,87.76,2.09,12.66,95.103
2.48,15.68,24.098,50.317,4.16,44.32,0,0.47,3.74,29.15,34.83,17.48,82.21,2.1,12.77,95.601
2.2,14.191,22.054,46.8,4.15,59.35,0,0.44,3.48,20.93,26.23,17.81,74.43,1.61,13.65,96.256
2.65,12.182,17.778,39.023,3.64,63.13,0,0.42,3.21,15.63,20.53,18,69.21,1.49,13.62,96.559
3.78,9.948,12.997,30.636,3.61,62.29,0,0.41,3.08,13.66,18.35,17.91,66.8,0.99,13.06,96.734
3.69,9.557,12.083,17.894,5.36,53.71,0,0.42,2.98,14.89,19.42,17.29,66.25,1.11,13.37,96.691
3.68,12.826,19.008,25.884,3.6,46.92,0,0.44,3.2,20.03,24.95,16.58,69.85,1.62,11.79,96.974
4.58,15.461,21.197,31.427,3.41,35.6,0,0.53,4.17,33.23,39.58,15.88,82.65,1.78,12.38,96.216
4.27,20.243,28.23,35.311,3.83,27.87,0,0.62,7.55,44.93,56.49,15.86,99.34,2.1,13.66,95.026
5.11,23.735,32.513,54.324,3.8,41.95,0,0.66,7.5,3.56,15.02,5.88,30.46,2.27,14.11,90.718
5.69,31.746,41.129,64.783,3.78,78.06,0.26,0.57,266.71,8.7,412.92,70.38,500.86,2.49,15.96,79.741
4.38,42.784,62.72,107.61,5.8,11.63,0.31,1.12,32.43,95.24,145.29,12.68,179.72,4.29,15.35,77.871
3.92,48.613,69.845,122.124,6.21,10.08,0.58,1.59,65.31,109.28,209.91,17.69,258.07,4.36,15.32,79.784
3.92,51.382,71.947,136.224,6.48,10.07,0.66,1.75,83.59,106.64,235.41,20.13,290.06,5.08,15.47,79.908
3.83,46.045,67.103,149.569,7.46,8.52,0.53,1.55,96.08,96.33,244.05,23.52,307.89,6.79,15.03,81.039
3.78,37.172,54.703,128.292,6.87,8.07,0.28,0.99,66.41,47.38,149.57,20.22,204.38,5.53,15.03,81.155
3.67,35.572,53.331,114.498,7.52,8.02,0.28,0.94,61.93,49.22,144.5,21.02,201.41,6.26,14.97,81.588
3.37,35.077,53.677,113.158,9.87,8.27,0.31,0.91,62.5,49.15,145.3,22.56,206.39,6.43,14.98,83.944
3.09,34.959,53.418,114.375,9.15,8.23,0.42,0.94,58.87,42.41,133.01,23.64,197.02,5.93,14.98,86.22
2.99,34.826,53.666,113.171,9.57,8.31,0.44,0.92,52.4,42.3,122.87,23.63,186.82,6.25,14.74,86.546
2.84,34.297,52.262,113.938,9.96,8.16,0.39,0.91,45.02,36.34,105.45,23.17,168.1,5.53,14.52,87.74
2.69,33.016,51.499,108.838,10.89,8.36,0.37,0.98,45.91,40.64,111.13,24.33,176.97,6.3,14.48,89.088
2.69,36.736,55.133,114.237,11.69,8.52,0.4,1.19,82.87,68.81,196.17,29.66,276.58,7.03,14.45,89.606
2.61,41.299,59.235,126.322,17.55,9.35,0.41,1.26,117.18,52.22,232.2,32.58,320.33,6.54,15.04,88.822
3.28,42.213,57.169,124.253,19.14,14.82,0.3,1.17,83.14,15.38,143.1,25.73,212.83,5.34,15.34,86.781
4.34,36.156,48.627,119.848,15.95,25.35,0.25,1.08,64.07,20.62,119.16,22.05,178.81,4.4,17,80.665
4.53,36.9,49.623,117.117,16.99,34.24,0.22,1.02,49.3,34.5,110.29,20.81,166.54,5.19,19.09,77.071
5.43,32.325,42.746,116.17,16.61,53.84,0.15,0.79,25.04,28.65,67.15,20.83,123.29,3.63,19.99,72.307
6.26,26.588,35.987,96.893,14.45,66.08,0.12,0.73,17.71,23.86,51,20.94,107.46,3.09,21.2,69.676
8.08,23.982,31.152,81.945,13.27,83.4,0.09,0.76,6.84,35.28,45.69,19.28,97.76,2.48,24.6,60.727
8.85,32.658,37.708,77.023,13.23,51.22,0.13,0.99,2.24,59.24,62.79,10.49,91.12,2.71,21.54,60.9
7.79,31.721,41.118,84.354,13.89,22.23,0.24,1.17,6.78,86.69,97.28,5.85,113.04,3.13,18.58,65.964
6.71,34.715,46.034,94.467,9.13,9.45,0.37,1.4,24.24,96.3,133.83,5.22,147.91,3.73,15.53,74.299
6.02,40.377,53.167,100.195,9.14,9.34,0.69,2.13,63.77,126.41,224.72,12.1,257.53,5.23,15.45,76.958
5.16,48.415,64.539,126.824,10.41,9.04,0.88,2.49,117.06,151.39,331.58,19.46,384.08,7.53,15.7,79.57
4.94,37.256,53.452,118.662,12.6,8.03,0.52,1.41,99.23,89.32,241.98,16.56,287.15,8.04,15.22,81.539
4.47,42.543,59.789,115.451,11.48,8.55,0.78,1.65,127.6,101.63,298.08,22.83,359.76,10.26,14.86,83.676
3.8,37.293,56.135,114.462,10.76,8.1,0.97,1.4,107.58,39.75,205.01,23.32,268.35,8.38,14,89.223
3.97,34.349,52.565,106.156,10.01,8.04,1.13,1.46,109.65,43.33,211.76,25.51,281.09,8.1,14.03,89.457
3.96,35.233,53.544,100.019,9.25,8.44,1.27,1.65,126.16,60.8,254.64,28.9,332.82,8.56,13.93,90.488
3.64,37.998,59.358,106.706,10.22,9.02,1.79,2.26,191.64,122.83,417.33,37.67,518.65,10.36,13.88,91.308
4.29,45.752,59.608,111.3,20.66,11.44,0.72,1.56,151.52,33.59,266.38,24.63,333.05,6.78,19.04,75.931
5.21,37.389,50.864,119.658,18.23,23.07,0.36,1.15,104.31,7.49,167.66,18.49,217.87,4.93,20.83,72.19
10.48,24.766,30.721,65.531,12.23,97.43,0.12,0.69,15.72,9.88,33.91,16.01,77.27,2.04,23.15,58.253
6.98,44.025,56.295,95.135,8.05,45.09,0.22,0.95,4.24,77.94,84.59,8.57,107.66,3.19,16.18,68.062
6.07,45.505,58.499,104.427,7.95,20.15,0.36,1.3,22.51,81.24,115.91,9.42,141.39,4.3,15.69,70.906
2.53,65.847,99.737,217.118,12.54,8.45,0.8,1.72,172.8,82.29,347.92,54.15,493.38,11.31,15.42,86.522
2.6,64.252,95.881,197.348,11.45,8.75,0.77,1.58,175.8,77.2,347.29,56.73,499.71,12.28,15.42,86.468
3.24,56.68,82.387,189.922,10.11,7.96,0.64,1.29,157.66,64.82,307.07,50.73,443.57,10.66,15.28,85.332
3.39,44.155,64.855,145.385,13.12,7.93,0.6,0.98,72.99,33.92,146.21,28.13,222.42,8.24,15,82.642
2.71,45.468,69.131,133.962,14.03,7.96,0.46,0.97,38.65,44.63,103.94,23.44,167.33,6.96,14.76,86.235
2.19,48.637,77.528,137.851,20.72,8,0.56,1.08,49.43,57.4,133.39,29.2,212.44,7.51,14.96,89.422
2.13,49.178,77.953,149.945,20.63,8.32,0.57,1.14,54.69,53.08,137.19,30.95,220.93,6.54,15.03,90.256
2.11,51.179,81.513,149.264,19.6,8.92,0.5,1.16,51.65,51.34,130.78,33.27,220.64,6.56,15.32,89.858
2.47,47.897,74.139,153.269,15.15,10.27,0.45,1.18,46.64,53.61,125.27,34.78,219.21,6.28,15.2,88.618
2.48,50.812,74.047,142.722,19.8,16.7,0.36,1.07,29.16,53.07,97.81,29.96,178.79,5.72,15.39,87.4
2.54,56.228,81.555,164.41,16.07,24.89,0.31,1.02,17.91,57.69,85.22,27.22,158.74,5.51,15.58,85.332
3.1,48.597,67.683,158.37,13.53,34.62,0.27,0.94,8.8,66.28,79.86,24.13,144.94,5.33,15.88,83.294
4.02,38.928,55.265,126.451,12.68,47.41,0.23,0.87,3.7,66.66,72.48,19.37,124.7,4.39,16.45,79.17
4.01,42.398,56.267,128.007,11.4,39.82,0.22,0.94,2.35,70.11,73.93,18.54,123.87,5.04,16.13,80.031
3.65,45.209,64.729,139.923,10.43,20.69,0.34,1.13,5.6,81.22,89.95,16.75,135.27,5.25,15.63,81.784
3.52,50.206,69.982,129.893,9.43,8.97,0.56,1.57,61.91,81.76,177.15,28.1,253.31,6.56,15.51,83.115
3.14,49.679,72.233,159.772,10.17,8.59,0.58,1.62,81.55,77.86,203.27,33.27,293.33,8.44,15.59,84.309
2.41,51.808,77.359,174.11,11.92,8.12,0.48,1.22,42.94,40.39,106.34,24.95,173.86,8.58,15.51,87.156
2.36,50.808,76.731,172.042,11.39,7.89,0.49,1.17,44.08,52.08,119.77,27.34,193.78,9.52,15.4,88.225
2.81,40.827,61.792,158.517,11.58,8.02,0.4,0.99,25.34,50,88.95,21.04,145.67,7.37,15.41,87.039
3.57,35.874,52.568,131.777,10.28,8.05,0.38,0.9,23.19,63.31,98.92,20.42,154.09,5.75,15.47,84.975
6.34,25.684,36.481,117.528,9.12,24.2,0.26,0.71,13.34,50.34,70.81,18.01,119.53,3.57,15.44,77.75
7.58,26.091,36.693,90.27,7.97,28.33,0.23,0.68,2.12,51.88,55.22,16.45,99.68,4.03,15.71,72.745
6.48,29.193,39.418,85.798,7.9,13.4,0.29,0.76,5.91,64.97,74.12,15.89,117.04,4.5,15.74,76.235
3.03,40.605,61.998,100.181,7.92,8.41,0.65,1.32,74.01,74.23,188.14,33.43,278.55,7.4,15.3,88.1
4.18,31.72,43.698,108.213,8.27,10.38,0.45,1.18,65.87,34.5,135.87,23.22,198.75,4.52,15.86,83.871
5.2,29.903,42.244,99.171,9.76,13.95,0.45,1.22,57.8,51.51,140.37,23.63,204.43,4.36,15.67,80.394
5.1,38.325,54.828,107.036,13.33,15.33,0.42,1.12,45.08,83.46,152.94,24.06,218.12,7.3,15.7,79.027
6.4,29.946,43.925,120.873,10.08,19.41,0.32,0.87,30.99,49.92,97.66,21.36,155.43,3.61,15.01,80.619
8.76,20.074,31.176,87.614,8.16,30.78,0.19,0.7,5.8,34.78,43.69,18.2,92.92,2.75,14.6,81.86
6.03,26.802,38.763,53.99,5.68,20.88,0.16,0.7,1.34,55.02,57.17,14.35,95.85,2.61,13.9,88.829
9.6,19.012,25.617,59.437,6.61,28.54,0.15,0.67,1.08,40.92,42.62,14.84,82.79,1.6,13.89,87.591
11.15,15.281,19.866,43.061,6.46,35.07,0.13,0.63,0.4,33.96,34.65,15.17,75.71,1.53,13.92,86.75
15.66,10.807,13.975,38.81,6.51,39.74,0.13,0.61,0.15,30.84,31.11,15.41,72.84,1.21,14,85.395
14.8,9.792,9.606,24.144,7.62,28.73,0.17,0.68,5.59,37.58,46.11,13.88,83.71,0.83,13.89,88.781
7.1,13.946,20.083,32.124,5.41,21.77,0.19,0.7,7.76,44.86,56.79,14.84,96.85,1.79,13.9,89.993
7.76,14.075,22.847,41.294,5.57,19.74,0.16,0.65,11.66,46.98,64.99,19.15,116.54,1.61,13.94,90.909
9.28,10.644,15.267,31.552,6.29,18.54,0.17,0.66,11.35,43.26,60.76,18.62,110.96,1.45,14.1,89.812
7.9,13.16,16.946,39.63,6.17,16.46,0.34,0.67,11.62,43.97,61.88,15.9,104.77,1.62,13.91,91.2
7.98,15.181,18.887,37.52,6.16,12.41,0.28,0.7,12.56,46.34,65.74,15.57,107.69,1.72,13.91,90.966
9,13.013,17.599,46.712,6.32,10.88,0.31,0.77,12.72,47.43,67.09,14.4,105.86,1.68,13.86,90.389
6.76,18.724,27.188,48.124,6.34,8.45,0.31,0.8,17.45,53.78,80.58,16.02,123.84,2.2,13.94,89.322
6.08,20.715,31.509,56.763,6.72,8.33,0.32,0.8,21.01,53.84,86.11,17.33,132.9,2.4,13.92,90.187
4.85,21.919,34.292,64.152,6.51,7.71,0.29,0.78,20.5,49.74,81.26,17.62,128.82,2.51,13.85,91.205
4.84,20.503,31.628,61.62,5.58,7.97,0.28,0.74,10.55,47.42,63.72,15.7,106.07,2.16,13.72,92.06
6.33,16.662,25.288,51.271,5.71,9.3,0.26,0.74,9.21,43.69,57.88,15.75,100.43,1.89,13.71,91.715
6.75,11.845,22.833,40.519,6.02,9.89,0.23,0.65,3.62,42.3,47.88,14.75,87.83,1.91,13.25,90.738
5.31,12.629,24.699,45.604,5.93,8.58,0.24,0.67,4.81,42.77,50.19,15.11,91.06,1.94,12.93,92.44
4.3,12.819,27.084,53.028,5.59,8.3,0.25,0.65,6.69,39.68,49.94,15.42,91.67,1.79,12.78,94.313
4.1,10.043,21.753,47.193,5.69,9.06,0.25,0.64,4.28,36.96,43.51,14.94,83.98,1.79,12.59,94.282
2.77,9.855,17.682,38.737,5.55,8.3,0.23,0.64,4.44,35.37,42.16,15.35,83.76,1.74,12.58,95.856
2.95,6.714,11.805,19.916,5.74,7.99,0.26,0.69,7.54,32.38,43.9,15.98,87.24,1.31,13.73,97.989
2.71,10.929,20.578,29.835,6.5,7.91,0.32,0.81,18.51,37.26,65.79,18.13,114.67,1.6,13.72,97.889
3.07,10.687,14.086,27.935,6.84,8.4,0.33,0.85,26.51,34.4,75.27,19.44,127.65,1.42,13.74,97.872
4.68,14.707,22.055,29.989,7.1,9.88,0.33,0.92,22.26,48.23,82.47,17.12,128.68,2.4,12.95,96.613
2.93,19.59,34.438,44.056,6.44,10.93,0.34,0.98,23.39,55.85,91.76,17,137.74,3.21,12.9,96.786
1.84,22.956,41.952,61.392,6.28,15.04,0.32,0.95,14.02,61.09,82.66,14.51,121.84,3.31,13.95,97.168
1.9,22.279,37.754,59.197,6.39,24.35,0.29,0.92,5.11,57.63,65.59,13.15,101.02,3.02,13.82,97.713
1.8,22.089,34.222,57.867,5.4,34.69,0.28,0.91,2.04,52.92,56.12,12.53,90,2.69,13.96,97.389
2.38,19.709,27.798,52.67,5.78,46.82,0.24,0.88,1.21,49.04,50.96,12.74,85.46,2.66,13.74,97.138
2.74,22.85,35.185,45.056,7.29,47.53,0.25,0.88,0.57,54.47,55.44,12.44,89.06,3.08,12.11,96.708
2.24,36.742,65.334,94.323,6.83,20.01,0.33,1.01,3.93,82.79,89,11.59,120.35,4.29,13.6,93.616
2.34,33.28,56.764,98.75,6.29,23.45,0.34,1.02,4.06,66.6,72.97,12.32,106.2,4.13,13.82,94.255
2.45,32.225,53.533,89.579,8.06,15.45,0.38,1.09,9.04,67.65,81.64,13.01,116.76,4.26,13.83,94.28
2.46,32.634,55.141,91.707,8.72,9.31,0.46,1.25,24.98,64.8,103.19,15.61,145.43,4.36,13.98,93.634
2.52,30.557,50.346,95.125,9.16,10.53,0.49,1.1,22.81,59.85,94.87,14.25,133.41,4.14,14.19,92.925
2.31,28.06,51.097,93.646,8.1,8.37,0.5,1.23,35.96,70.43,125.73,19.45,178.36,5.25,13.88,93.631
2.05,28.303,54.021,96.327,8.02,8.11,0.51,1.24,54.38,66.01,149.64,23.67,213.8,6.42,13.9,94.593
1.93,28.323,55.851,97.298,8,8.14,0.55,1.23,64.18,64.32,163.08,25.87,233.29,6.66,13.87,95.107
1.43,30.266,57.421,102.508,8.17,8.05,0.58,1.26,56.86,51.07,138.53,24.5,204.87,7.36,13.82,96.154
1.4,30.706,62.088,113.744,7.62,7.9,0.48,1.05,31.38,36.55,84.8,18.46,134.68,6.47,13.42,96.788
1.86,27.769,56.381,110.997,7.01,8.76,0.44,1.01,19.4,41.75,71.69,16.86,117.13,5.26,13.63,95.93
